YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345,最高温度℃,最低温度℃平均温度℃相对湿度(平均),,,降雨量（mm）
20140801,8577.970048,8515.503424,8455.934656,8390.396896,8313.702784,8246.247808,8183.726848,8110.48192,8027.562784,7965.66112,7907.193472,7848.767488,7760.967808,7719.436096,7658.394976,7587.929728,7538.22112,7489.225024,7438.124704,7391.773792,7367.605984,7323.087808,7240.482784,7188.468928,7144.677376,7174.54144,7152.01888,7153.0984,7164.548608,7254.111232,7421.555296,7862.165344,8963.728768,10080.74685,10507.56342,10772.57027,10958.88064,11146.70877,11249.29658,11392.86534,11475.67562,11566.2016,11640.33904,11711.7231,11745.50406,11777.54032,11630.24973,11270.1353,10218.21434,9378.46096,9579.026848,9679.610272,9837.616576,10114.01219,10597.93466,11445.26781,11643.49187,11840.49434,11897.83379,11906.7616,11924.66032,11931.71968,11944.23155,11958.61283,11946.80781,11896.35251,11809.42566,11689.15187,11413.62342,11082.26685,10425.35968,9630.930592,9389.935936,9238.192192,9417.217216,9643.657216,9679.52032,9761.737216,9642.884704,9682.61968,9651.334336,9649.557856,9637.651552,9540.244384,9425.216896,9300.764704,9201.716896,9014.014336,8860.105984,8715.293152,8584.70128,8450.453152,8296.19968,8155.826848,8023.564384,7900.690912,36.7,26.1,31.8,68,0.2
20140802,7803.807328,7731.442624,7672.282144,7648.005184,7583.917696,7519.285024,7462.794016,7375.454656,7332.050272,7258.911232,7219.571392,7155.685984,7096.9384,7042.485184,6989.223424,6957.230272,6926.892832,6883.582144,6851.509888,6793.824064,6754.287328,6697.642144,6671.532832,6625.311232,6578.293792,6602.823904,6614.523904,6626.92,6682.252192,6790.613632,6991.845184,7415.862304,8421.574336,9501.995296,9892.587808,10139.29936,10330.69936,10518.38781,10630.58406,10767.25754,10874.36032,10956.71123,11027.12502,11109.89498,11130.73466,11169.90064,11007.60813,10622.07251,9562.042144,8803.424704,8930.432512,9050.610592,9150.13936,9403.673152,9900.474976,10728.43466,10957.42941,11157.68032,11220.66438,11237.6247,11246.0753,11256.54342,11273.29187,11281.24941,11304.13379,11285.1016,11190.79379,11040.02877,10821.65402,10457.62749,9775.445344,9106.788448,8842.489408,8726.395936,8787.98128,8983.71808,9054.513472,9128.871232,9219.589408,9196.709728,9117.784384,9114.635296,9108.062464,9034.845664,8925.689728,8744.514016,8601.769408,8450.794336,8325.083104,8239.890592,8136.368128,8052.746848,7901.416576,7756.12096,7647.169888,7523.948608,34.6,25.4,29.1,75,2
20140803,7429.693792,7377.694816,7314.156256,7289.72032,7240.156096,7164.772672,7075.008928,7010.577856,6938.257696,6867.466048,6821.602144,6774.312832,6716.34112,6641.64016,6611.61856,6567.116416,6510.44128,6461.070112,6425.788288,6381.332992,6341.253952,6298.331872,6247.968928,6183.162784,6159.854656,6149.384224,6136.132192,6131.657536,6124.71856,6149.406208,6206.168608,6383.403424,6807.547648,7355.306368,7563.232192,7712.917696,7878.907648,8005.246048,8091.47968,8241.348448,8328.147808,8431.072192,8519.342464,8603.014336,8629.811872,8662.013152,8597.044384,8397.14032,7858.692352,7407.063424,7467.85888,7540.294816,7591.514656,7742.223424,7944.931072,8418.034336,8522.729728,8672.243104,8703.847168,8721.851872,8733.64,8742.197536,8756.65936,8808.347488,8768.97808,8768.054656,8759.144704,8698.630048,8588.94064,8436.611872,8115.304384,7799.251072,7615.464064,7495.397536,7481.782144,7478.147488,7494.74032,7552.373632,7663.023424,7702.392832,7694.26,7762.38016,7803.007168,7851.102784,7888.45888,7941.96112,7988.325184,7984.571392,7986.865024,7970.930272,7950.68128,7840.051072,7717.049728,7601.66032,7490.526208,7365.71872,34.7,24.1,28.7,79,74.7
20140804,7266.027328,7197.464704,7156.86112,7082.555296,6994.797856,6916.090912,6847.207648,6754.704064,6696.850048,6652.924864,6587.266048,6534.54016,6467.257216,6422.674336,6364.862464,6307.775296,6279.16144,6221.369728,6164.797696,6160.430272,6142.988608,6095.797216,6073.465024,6061.742464,6064.402144,6120.453472,6157.666528,6226.096096,6314.204704,6505.317376,6789.750112,7379.997376,8703.8584,9895.137856,10438.05722,10713.41872,10902.17027,11062.94214,11192.61722,11333.23936,11410.53808,11504.58534,11555.46438,11606.62096,11622.62032,11593.33005,11399.23091,10957.79315,9771.896896,8858.231872,8995.103104,9075.187168,9191.98,9428.447488,10035.16941,10906.10685,11168.98192,11418.6831,11453.11283,11534.75402,11564.22064,11597.24973,11616.99251,11672.16246,11708.32192,11721.46096,11724.25091,11624.1447,11467.18566,11165.07059,10504.20064,9758.52064,9534.945664,9489.369088,9739.8616,10086.91936,10219.46406,10374.43187,10454.1784,10461.14406,10323.04749,10300.20064,10285.38064,10212.64096,10113.50685,9945.012832,9816.025984,9609.522784,9477.653152,9319.633792,9170.76064,9001.165024,8833.243744,8622.591232,8465.13808,8307.21904,32.9,26.3,29.5,80,26.1
20140805,8145.911872,8050.384384,7970.607808,7923.28,7848.937696,7803.206368,7727.516416,7680.272512,7591.044064,7548.451552,7489.764064,7442.705344,7398.674656,7319.851072,7284.515296,7226.884864,7182.547168,7152.09904,7110.956416,7071.575296,7038.189088,6983.74144,6942.335296,6926.994016,6925.48096,6951.102784,6973.435936,7005.916576,7084.115296,7234.627168,7458.907648,7960.983424,9158.394016,10287.48064,10707.18534,11030.37434,11198.59187,11375.71936,11459.25434,11603.61722,11684.70438,11778.22566,11863.45936,11901.26973,11908.81936,11890.4969,11694.05219,11238.23315,10125.40845,9215.934976,9402.109408,9486.736576,9622.967488,9896.25808,10410.60534,11274.6184,11503.63658,11751.24064,11774.71754,11808.27434,11858.65658,11862.34374,11888.34813,11945.78406,11962.22877,11991.59498,11958.17315,11871.81434,11696.78032,11387.68941,10645.89059,9898.925344,9674.284384,9642.537856,9880.369408,10195.72653,10322.43904,10515.68781,10631.94064,10640.03027,10502.69315,10478.13251,10472.61251,10415.17562,10293.0016,10143.34845,10003.63466,9802.863424,9648.00064,9478.374976,9314.305024,9159.627808,9009.382144,8817.074656,8607.88,8466.928768,34.4,27,30.3,74,0
20140806,8309.982784,8241.806848,8168.026528,8118.03808,8055.544384,8003.190112,7923.007168,7879.14016,7806.207328,7754.545984,7686.728608,7638.935296,7564.262464,7520.725024,7466.284864,7390.186048,7335.166528,7315.265344,7244.005024,7217.057536,7169.702464,7127.08144,7067.884864,7035.406528,7016.193952,7077.40096,7097.65888,7121.187808,7178.834656,7289.065984,7501.290112,7929.753952,9098.192512,10249.52973,10685.36685,10973.26374,11188.88685,11303.43059,11420.60781,11543.85059,11633.20192,11708.91434,11789.19059,11828.18781,11820.67466,11810.07722,11593.09562,11171.06214,9938.415616,9124.002784,9279.808768,9361.862464,9485.835616,9714.503104,10239.96064,11106.67283,11328.34,11519.29005,11595.91187,11610.87808,11633.89562,11655.0616,11670.04845,11691.65786,11743.01402,11713.03379,11715.50032,11624.59754,11422.49123,11144.9031,10413.45434,9699.389728,9459.41968,9440.513152,9685.104064,10059.62685,10196.09968,10387.71059,10458.2247,10462.76781,10351.57187,10308.71315,10305.74685,10264.27091,10116.61562,9956.377216,9827.172832,9651.151552,9511.469728,9360.045664,9176.391232,8989.412512,8835.064384,8630.555296,8472.090592,8308.234336,33.6,27.5,29.8,78,0
20140807,8156.694976,8067.266848,8011.447168,7968.91888,7885.73968,7848.937216,7786.993792,7722.88096,7645.48,7580.311552,7556.545984,7474.030912,7438.505344,7369.307488,7321.917376,7275.946048,7213.732192,7188.510112,7160.26096,7103.246368,7061.32144,7030.042144,6972.248608,6942.063904,6922.36096,6965.683744,6948.353632,6981.711232,6998.06128,7087.892512,7237.675936,7758.087328,8911.113472,10073.36128,10478.06973,10761.74781,10952.14192,11085.75808,11127.85005,11230.39187,11295.37658,11362.32621,11425.28781,11466.70845,11488.96096,11487.79562,11333.69968,10917.04,9886.355296,8918.391232,9075.275296,9190.856896,9283.106848,9563.108128,10099.94685,10984.05626,11240.58534,11481.69347,11532.2969,11558.06781,11610.87626,11640.1216,11668.9431,11715.1431,11737.97968,11748.75904,11716.66278,11638.43594,11445.14781,11148.31754,10482.8247,9687.704704,9475.005664,9444.689728,9702.994336,10081.57466,10246.31219,10378.52877,10450.83251,10418.24032,10289.5553,10243.08246,10241.24214,10184.17754,10057.24749,9936.06064,9796.074976,9571.353472,9413.114656,9235.655296,9111.630592,8976.22096,8774.98096,8556.496576,8369.290912,8230.856896,32.4,26.5,28.9,84,5.2
20140808,8065.442464,8005.549888,7888.292512,7856.611072,7793.593792,7749.396256,7677.888928,7618.162144,7550.523424,7462.323424,7399.23856,7350.593632,7266.184864,7181.472832,7139.663584,7093.40032,7043.642464,6991.405984,6935.926048,6903.064864,6861.567808,6839.682784,6799.788448,6780.807328,6758.67856,6808.032352,6831.849088,6876.88144,6956.622304,7083.2416,7329.197536,7833.787168,9013.394656,10146.7384,10628.71936,10895.49155,11082.26214,11245.69658,11346.40845,11496.11498,11594.78685,11693.97722,11759.49434,11802.68598,11809.11722,11801.59936,11627.32278,11208.52566,10052.61626,9142.574656,9320.193472,9409.073152,9553.335616,9768.337216,10386.40192,11229.35402,11448.38128,11707.62717,11728.88128,11757.88278,11797.52685,11787.37658,11799.17498,11842.14342,11884.07219,11896.86621,11883.03808,11789.92566,11615.45315,11346.05123,10587.09434,9842.656576,9568.376896,9561.71968,9790.856896,10170.2416,10313.36877,10500.20973,10552.00374,10546.48845,10436.2553,10365.1384,10359.51434,10300.94685,10158.04278,10007.98653,9842.484064,9640.649728,9477.128128,9318.304384,9186.208768,8992.347808,8829.07936,8638.732192,8528.013472,8323.35808,33.9,26.2,29.9,76,0
20140809,8202.906208,8119.903744,8044.47904,8004.267328,7908.892672,7842.790048,7788.330112,7723.569088,7674.091072,7596.137536,7538.070112,7474.417696,7412.545024,7359.530272,7295.507488,7251.914656,7201.828768,7175.488768,7131.512512,7098.524704,7057.944064,7017.933472,6972.092512,6938.745184,6892.146208,6885.926368,6892.550272,6909.393952,6948.343744,7053.907168,7270.794976,7716.289888,8778.972832,9869.775616,10255.15754,10496.78214,10631.93123,10812.42621,10927.78941,11037.81808,11115.94941,11213.89005,11270.05283,11308.54096,11316.03434,11321.31059,11132.7569,10721.30406,9676.596256,8848.325344,8964.504064,9059.495296,9175.43872,9418.025344,9893.26,10780.50813,11005.49315,11226.62032,11283.06813,11320.15936,11362.41059,11350.15005,11333.89005,11360.74653,11341.57466,11338.93658,11282.99786,11175.97005,10995.40192,10662.95968,10013.81594,9236.307808,8997.511552,8891.684704,9004.595296,9225.593152,9318.03808,9493.074976,9557.467168,9533.189728,9440.38,9433.613152,9440.389408,9436.487488,9347.223424,9276.745984,9247.133152,9129.336256,9059.374336,8954.868448,8873.647168,8783.187808,8629.869088,8466.131872,8353.663744,8196.036256,33.9,27.2,30.1,75,0
20140810,8067.317536,7976.792512,7902.33856,7856.703904,7780.572352,7713.091072,7666.666528,7587.84016,7522.48144,7438.269088,7414.162624,7324.156096,7272.18112,7202.315296,7156.96144,7102.895296,7061.643904,6995.60128,6922.611232,6886.656256,6829.411072,6768.422464,6717.07984,6662.362624,6621.237376,6606.562144,6537.686368,6505.3984,6484.917376,6484.428448,6512.906368,6672.468448,7087.332352,7617.886048,7818.533632,7979.131072,8095.745344,8164.342144,8234.745664,8348.07808,8422.737856,8483.536576,8566.816576,8625.01936,8671.065664,8714.514976,8612.273152,8446.606528,7851.066208,7409.311552,7489.793632,7516.682464,7622.457856,7736.057536,8018.487808,8398.727488,8556.362464,8698.226848,8737.215616,8756.393152,8785.66096,8792.014336,8780.464384,8780.13808,8815.173472,8822.225344,8816.888128,8749.063744,8642.037856,8477.854336,8119.050592,7748.175136,7579.946368,7444.953472,7435.522624,7451.864704,7503.548608,7603.35856,7672.957696,7686.586528,7653.003424,7709.507488,7761.209728,7798.769728,7837.232512,7876.045984,7926.093472,7946.684704,7947.09904,7915.711552,7876.062304,7823.911072,7688.974816,7577.566048,7484.9584,7336.792672,33.5,27.8,30.1,76,0
20140811,7243.788928,7185.004864,7123.683424,7072.263904,6998.086048,6958.457536,6891.729088,6810.192352,6753.451072,6697.045984,6637.852192,6591.84016,6533.31904,6466.266208,6418.462144,6392.5216,6368.204704,6326.19904,6285.1216,6270.522784,6242.010112,6192.366208,6167.006368,6149.03968,6156.346528,6225.815296,6277.666528,6334.533472,6399.245824,6577.882144,6859.128448,7420.451392,8712.20128,9999.87904,10537.78566,10859.26192,11027.64246,11220.75155,11363.00214,11508.8247,11595.36064,11683.90566,11790.86781,11825.73808,11851.93562,11800.82032,11648.89466,11238.67936,10203.07187,9192.36064,9357.335296,9464.651872,9591.9616,9886.745344,10408.4753,11322.47402,11522.27315,11761.9984,11811.74406,11829.43562,11845.9553,11871.50502,11887.67402,11903.82246,11911.76781,11944.99005,11918.58717,11863.43027,11641.40128,11368.05059,10555.18192,9813.70192,9589.488448,9549.245344,9776.086528,10178.47466,10352.72973,10532.80566,10570.63466,10558.02909,10435.88214,10411.39283,10411.04781,10363.93466,10228.9169,10111.30278,10011.11786,9806.365984,9605.877856,9423.769408,9268.86064,9113.71936,8945.68096,8757.67936,8604.414016,8430.24064,33.7,27.8,29.7,78,0
20140812,8297.888128,8207.415616,8134.004704,8084.647168,8012.456896,7963.362784,7907.092192,7852.693792,7783.471072,7721.631232,7667.391232,7614.625024,7556.897536,7508.574016,7472.193472,7430.847328,7380.124864,7317.312832,7291.726048,7239.717376,7202.462464,7146.385024,7119.496576,7056.908608,7061.073952,7064.457376,7077.315136,7130.063584,7189.117696,7268.526208,7469.228608,7964.48032,9158.504704,10310.82717,10755.29219,11073.01466,11231.53562,11392.19027,11485.30278,11613.55562,11692.14813,11773.5784,11857.76502,11897.07904,11884.29904,11888.68374,11729.27594,11306.72032,10279.54096,9247.68064,9432.936256,9511.562464,9630.76,9909.170272,10434.44032,11341.7153,11563.12845,11788.82781,11755.89808,11731.64973,11591.14192,11549.14374,11532.05219,11518.43872,11525.31808,11516.9416,11493.3447,11397.0569,11247.62406,10996.21658,10233.29027,9629.7784,9430.729408,9418.009408,9740.548768,10049.08566,10193.58064,10353.33251,10405.49219,10335.41968,10260.41402,10209.48438,10170.72246,10085.1016,9935.065984,9819.169408,9648.69808,9390.03808,9225.656896,9070.371232,8878.493152,8680.753792,8496.551872,8297.271232,8150.006848,7981.352512,33.6,25.7,28.9,84,17.8
20140813,7833.370048,7755.64096,7664.497216,7624.254976,7521.86128,7447.603744,7333.903744,7233.516256,7139.416576,7073.382784,7000.227808,6951.4984,6873.163744,6795.214816,6751.937536,6700.602784,6670.943584,6604.812352,6582.322624,6537.406528,6499.827808,6470.126368,6421.950112,6401.443744,6382.252192,6428.009248,6469.530112,6519.484864,6583.297696,6716.950048,6944.302624,7415.63968,8528.805664,9646.842784,10106.87315,10385.75123,10561.17904,10734.75059,10840.22502,10960.20064,11060.41562,11137.43872,11221.69466,11275.61498,11316.8369,11315.52534,11109.69347,10653.24717,9584.646208,8592.506848,8662.251232,8641.706848,8612.343424,8804.297536,9261.728128,10136.61434,10401.2031,10619.67251,10664.9153,10703.59936,10729.54566,10774.59155,10776.16941,10815.62214,10858.17808,10871.16064,10867.63466,10799.46621,10654.7847,10413.09059,9709.442464,9033.428128,8830.05808,8853.651232,9121.4584,9482.584384,9642.557536,9782.423104,9836.908768,9774.535936,9655.590592,9607.950592,9589.830592,9497.427808,9362.743744,9210.50128,9048.917536,8787.190048,8611.282144,8407.645024,8217.625984,8012.848768,7819.450048,7613.40016,7424.010112,7248.550912,29.6,24.7,26.4,93,6.1
20140814,7106.711392,7013.623744,6939.2416,6916.334656,6858.38128,6815.06032,6758.330272,6705.687328,6644.177536,6599.587648,6546.187168,6506.676256,6468.436096,6433.847488,6400.585984,6367.109728,6333.008128,6292.63984,6262.029088,6226.77904,6223.49872,6189.852352,6177.812512,6175.381984,6171.99904,6237.163744,6297.46144,6363.393472,6453.86128,6601.767808,6867.114976,7405.946368,8605.026208,9730.244704,10221.37187,10467.69808,10623.38973,10799.76813,10933.20064,11043.68877,11105.49808,11199.78342,11258.36502,11284.6431,11306.97626,11306.9031,11082.2969,10652.71562,9589.614976,8651.731552,8787.51808,8884.84192,8981.245984,9231.103744,9714.829408,10640.54598,10819.69283,11048.22909,11068.03754,11126.03315,11179.47059,11161.11434,11174.51594,11209.90749,11194.85315,11192.36032,11162.70246,11073.34278,10906.92813,10663.8231,9923.449408,9267.843424,9096.253792,9093.229408,9377.185024,9695.066848,9830.1184,10005.41402,10014.34845,9970.547488,9850.055296,9805.326208,9795.836896,9728.212192,9590.073472,9445.943104,9263.865664,8930.352832,8756.202784,8629.992832,8443.946848,8237.906848,8044.5784,7841.80144,7692.991072,7481.542144,31.9,26,27.9,87,0.4
20140815,7323.128608,7260.208768,7170.22,7147.008928,7083.805984,7031.493952,6960.096256,6886.983904,6847.128448,6789.602464,6741.391552,6697.816576,6650.548768,6598.63984,6555.931072,6494.782624,6458.193952,6417.245344,6394.17904,6352.465504,6326.1808,6300.995296,6289.687168,6275.432512,6286.057216,6339.351232,6427.6816,6498.357856,6578.814976,6726.753952,6983.892352,7525.64032,8676.714016,9794.084704,10267.25498,10540.9647,10710.62781,10902.10374,10992.81904,11120.02,11190.35872,11277.57722,11344.77059,11389.30096,11402.22717,11381.97722,11210.56096,10743.6353,9661.462144,8710.3984,8874.917536,8942.544064,9057.704704,9324.150592,9914.106208,10769.26374,11037.95123,11278.76598,11342.03402,11408.37808,11476.76406,11482.21091,11502.85936,11545.68438,11569.56621,11576.30128,11565.48813,11489.53005,11313.53315,11045.33594,10302.46941,9589.088128,9347.573152,9329.31808,9562.997536,9984.187168,10118.88813,10291.85315,10329.51059,10297.3169,10167.16374,10133.60032,10091.65936,10024.21283,9880.266208,9737.074336,9575.7784,9331.707808,9143.0416,8913.353152,8708.84032,8514.947488,8306.243104,8097.58096,7930.070272,7759.422304,33.9,26.5,29.2,79,0
20140816,7628.82016,7555.656256,7449.326368,7389.412192,7324.955296,7289.570272,7212.762304,7146.550048,7087.550272,7033.248928,6982.394656,6915.09904,6848.173792,6815.836096,6774.273472,6707.757376,6657.885184,6634.408768,6599.673952,6562.994656,6557.032672,6509.364064,6454.16032,6451.571392,6429.277216,6474.91984,6479.366368,6523.497856,6565.454656,6683.56,6912.0616,7370.92,8461.411552,9469.733152,9873.214336,10096.35722,10277.74566,10435.04598,10540.75562,10651.41722,10744.07968,10811.13904,10911.4553,10930.76502,10953.81434,10945.41155,10780.83347,10377.09155,9305.67808,8431.65808,8552.865664,8623.907488,8733.81904,8956.94032,9496.091872,10361.89562,10589.75027,10791.89402,10844.24032,10867.59722,10887.1984,10923.18064,10929.91658,10945.15187,10948.53251,10989.96064,10954.44813,10849.24192,10637.73808,10349.25626,9699.542464,9020.07904,8770.585024,8744.311552,8898.60064,9131.685664,9260.62096,9385.442464,9416.790592,9320.129728,9190.11808,9132.095296,9077.694976,8962.376896,8856.67936,8774.351872,8696.794336,8527.450048,8405.523424,8291.265664,8187.913792,8062.110592,7893.954976,7727.705344,7556.365024,7434.382624,32.6,25.6,28.6,77,15.1
20140817,7325.872672,7252.810048,7213.443424,7181.943904,7097.836096,7039.307488,6970.377856,6911.589088,6851.962144,6771.447808,6723.376096,6682.277536,6600.693952,6564.464704,6522.807328,6476.46112,6410.190112,6365.1184,6321.63904,6287.394976,6258.09808,6227.73856,6174.606688,6140.59936,6102.910912,6099.852352,6085.851712,6108.595936,6123.771232,6141.67936,6189.584704,6408.468448,6842.230912,7423.433632,7659.834016,7822.951072,7942.542304,8091.830272,8210.24032,8333.32192,8392.474336,8457.015616,8570.696896,8612.85808,8653.106848,8681.166208,8596.403104,8379.1,7768.630912,7318.323424,7363.746208,7443.612832,7490.832832,7589.257696,7842.9616,8311.564384,8427.534976,8561.486848,8610.542464,8626.67872,8642.034976,8650.734976,8689.123744,8708.564704,8709.736576,8738.14096,8728.78,8661.447808,8563.0816,8382.423424,8017.993792,7697.122144,7513.609888,7419.770272,7402.526368,7430.04016,7499.529088,7603.965184,7658.590048,7682.273632,7670.174656,7699.115296,7747.375936,7806.376096,7827.432352,7880.277376,7934.193952,7907.788768,7898.026528,7889.313472,7837.597216,7778.73904,7644.406048,7512.417856,7378.608928,7235.935936,33.4,24.1,28.5,80,26.6
